ANNO_SOLARE;COD_ATENEO;NOME_ATENEO;CODICE_SPESA;DESCRIZIONE_SPESA;SPESA_TOTALE;SPESA_DI_CUI_REGIONALE
2008;01201;"Castellanza - Università ""Carlo Cattaneo""";3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0;0
2008;01201;"Castellanza - Università ""Carlo Cattaneo""";3230  ;Iniziative ed attività culturali gestite dagli studenti;0;0
2008;01201;"Castellanza - Università ""Carlo Cattaneo""";3240  ;Altri interventi a favore degli studenti;605651;69748
2008;01201;"Castellanza - Università ""Carlo Cattaneo""";3241  ;Altri interventi a favore degli studenti - di cui contributi finanziari a favore di studenti in situazione di handicap;0;0
2008;01201;"Castellanza - Università ""Carlo Cattaneo""";3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;37893;37893
2008;01201;"Castellanza - Università ""Carlo Cattaneo""";3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;0;0
2008;01201;"Castellanza - Università ""Carlo Cattaneo""";3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;567758;31855
2008;01201;"Castellanza - Università ""Carlo Cattaneo""";40    ;ALTRE SPESE PER IL DSU - TOTALE;255028;255028
2008;01201;"Castellanza - Università ""Carlo Cattaneo""";41    ;ALTRE SPESE PER IL DSU - Spesa per gestione della mensa;0;0
2008;01201;"Castellanza - Università ""Carlo Cattaneo""";42    ;ALTRE SPESE PER IL DSU - Spesa per gestione degli alloggi;0;0
2008;01201;"Castellanza - Università ""Carlo Cattaneo""";43    ;ALTRE SPESE PER IL DSU - Spesa per trasporto studenti;0;0
2008;01201;"Castellanza - Università ""Carlo Cattaneo""";44    ;ALTRE SPESE PER IL DSU - Spesa per interventi a favore di studenti in situazione di handicap non ripartibile tra studenti;0;0
2008;01201;"Castellanza - Università ""Carlo Cattaneo""";45    ;ALTRE SPESE PER IL DSU - Altre spese per il DSU non ripartibile tra studenti;255028;255028
2008;01201;"Castellanza - Università ""Carlo Cattaneo""";51    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare dei prestiti;0;0
2008;01201;"Castellanza - Università ""Carlo Cattaneo""";52    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Fondo di garanzia;0;0
2008;01202;Varese - Università dell' Insubria;S300  ;INTERVENTI A FAVORE DEGLI STUDENTI - TOTALE INTERVENTI;12469356;0
2008;01202;Varese - Università dell' Insubria;S310  ;BORSE DI STUDIO - TOTALE BORSE;11733763;0
2008;01202;Varese - Università dell' Insubria;3110  ;Dottorato di ricerca;1943781;
2008;01202;Varese - Università dell' Insubria;3120  ;Scuole di specializzazione;3059;
2008;01202;Varese - Università dell' Insubria;3130  ;Scuole di specializzazione mediche a norma UE;8751945;
2008;01202;Varese - Università dell' Insubria;3140  ;Post dottorato;0;
2008;01202;Varese - Università dell' Insubria;3150  ;Perfezionamento all'estero;0;
2008;01202;Varese - Università dell' Insubria;3160  ;Altre borse;1034978;0
2008;01202;Varese - Università dell' Insubria;3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;159885;0
2008;01202;Varese - Università dell' Insubria;3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;0;0
2008;01202;Varese - Università dell' Insubria;3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;0;0
2008;01202;Varese - Università dell' Insubria;3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;137756;0
2008;01202;Varese - Università dell' Insubria;3165  ;Altre borse - di cui altre borse;737337;0
2008;01202;Varese - Università dell' Insubria;S320  ;ALTRI INTERVENTI - TOTALE ALTRI INTERVENTI;735593;0
2008;01202;Varese - Università dell' Insubria;3210  ;Attività part-time;89598;0
2008;01202;Varese - Università dell' Insubria;3220  ;Programmi di mobilità e scambi culturali studenti;218627;0
2008;01202;Varese - Università dell' Insubria;3221  ;Programmi di mobilità e scambi culturali studenti - di cui da cofinanziamento MIUR;0;0
2008;01202;Varese - Università dell' Insubria;3222  ;Programmi di mobilità e scambi culturali studenti - di cui spesa finanziata dall'Unione Europea o da altre istituzioni;0;0
2008;01202;Varese - Università dell' Insubria;3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0;0
2008;01202;Varese - Università dell' Insubria;3230  ;Iniziative ed attività culturali gestite dagli studenti;42508;0
2008;01202;Varese - Università dell' Insubria;3240  ;Altri interventi a favore degli studenti;384860;0
2008;01202;Varese - Università dell' Insubria;3241  ;Altri interventi a favore degli studenti - di cui contributi finanziari a favore di studenti in situazione di handicap;65236;0
2008;01202;Varese - Università dell' Insubria;3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;0;0
2008;01202;Varese - Università dell' Insubria;3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;0;0
2008;01202;Varese - Università dell' Insubria;3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;319624;0
2008;01202;Varese - Università dell' Insubria;40    ;ALTRE SPESE PER IL DSU - TOTALE;18170;0
2008;01202;Varese - Università dell' Insubria;41    ;ALTRE SPESE PER IL DSU - Spesa per gestione della mensa;0;0
2008;01202;Varese - Università dell' Insubria;42    ;ALTRE SPESE PER IL DSU - Spesa per gestione degli alloggi;0;0
2008;01202;Varese - Università dell' Insubria;43    ;ALTRE SPESE PER IL DSU - Spesa per trasporto studenti;0;0
2008;01202;Varese - Università dell' Insubria;44    ;ALTRE SPESE PER IL DSU - Spesa per interventi a favore di studenti in situazione di handicap non ripartibile tra studenti;18170;0
2008;01202;Varese - Università dell' Insubria;45    ;ALTRE SPESE PER IL DSU - Altre spese per il DSU non ripartibile tra studenti;0;0
2008;01202;Varese - Università dell' Insubria;51    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare dei prestiti;57660;0
2008;01202;Varese - Università dell' Insubria;52    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Fondo di garanzia;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";S300  ;INTERVENTI A FAVORE DEGLI STUDENTI - TOTALE INTERVENTI;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";S310  ;BORSE DI STUDIO - TOTALE BORSE;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3110  ;Dottorato di ricerca;0;
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3120  ;Scuole di specializzazione;0;
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3130  ;Scuole di specializzazione mediche a norma UE;0;
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3140  ;Post dottorato;0;
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3150  ;Perfezionamento all'estero;0;
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3160  ;Altre borse;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3165  ;Altre borse - di cui altre borse;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";S320  ;ALTRI INTERVENTI - TOTALE ALTRI INTERVENTI;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3210  ;Attività part-time;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3220  ;Programmi di mobilità e scambi culturali studenti;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3221  ;Programmi di mobilità e scambi culturali studenti - di cui da cofinanziamento MIUR;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3222  ;Programmi di mobilità e scambi culturali studenti - di cui spesa finanziata dall'Unione Europea o da altre istituzioni;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3230  ;Iniziative ed attività culturali gestite dagli studenti;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3240  ;Altri interventi a favore degli studenti;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3241  ;Altri interventi a favore degli studenti - di cui contributi finanziari a favore di studenti in situazione di handicap;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";40    ;ALTRE SPESE PER IL DSU - TOTALE;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";41    ;ALTRE SPESE PER IL DSU - Spesa per gestione della mensa;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";42    ;ALTRE SPESE PER IL DSU - Spesa per gestione degli alloggi;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";43    ;ALTRE SPESE PER IL DSU - Spesa per trasporto studenti;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";44    ;ALTRE SPESE PER IL DSU - Spesa per interventi a favore di studenti in situazione di handicap non ripartibile tra studenti;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";45    ;ALTRE SPESE PER IL DSU - Altre spese per il DSU non ripartibile tra studenti;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";51    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare dei prestiti;0;0
2008;01301;"Novedrate (CO) - Università telematica ""e-Campus""";52    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Fondo di garanzia;0;0
2008;01501;Milano - Università degli studi;S300  ;INTERVENTI A FAVORE DEGLI STUDENTI - TOTALE INTERVENTI;63467666;0
2008;01501;Milano - Università degli studi;S310  ;BORSE DI STUDIO - TOTALE BORSE;58996558;0
2008;01501;Milano - Università degli studi;3110  ;Dottorato di ricerca;18353779;
2008;01501;Milano - Università degli studi;3120  ;Scuole di specializzazione;743996;
2008;01501;Milano - Università degli studi;3130  ;Scuole di specializzazione mediche a norma UE;37000803;
2008;01501;Milano - Università degli studi;3140  ;Post dottorato;0;
2008;01501;Milano - Università degli studi;3150  ;Perfezionamento all'estero;909150;
2008;01501;Milano - Università degli studi;3160  ;Altre borse;1988830;0
2008;01501;Milano - Università degli studi;3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;1493276;0
2008;01501;Milano - Università degli studi;3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;389774;0
2008;01501;Milano - Università degli studi;3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;6423;0
2008;01501;Milano - Università degli studi;3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;12586;0
2008;01501;Milano - Università degli studi;3165  ;Altre borse - di cui altre borse;86771;0
2008;01501;Milano - Università degli studi;S320  ;ALTRI INTERVENTI - TOTALE ALTRI INTERVENTI;4471108;0
2008;01501;Milano - Università degli studi;3210  ;Attività part-time;980886;0
2008;01501;Milano - Università degli studi;3220  ;Programmi di mobilità e scambi culturali studenti;1663401;0
2008;01501;Milano - Università degli studi;3221  ;Programmi di mobilità e scambi culturali studenti - di cui da cofinanziamento MIUR;296775;0
2008;01501;Milano - Università degli studi;3222  ;Programmi di mobilità e scambi culturali studenti - di cui spesa finanziata dall'Unione Europea o da altre istituzioni;928320;0
2008;01501;Milano - Università degli studi;3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;293574;0
2008;01501;Milano - Università degli studi;3230  ;Iniziative ed attività culturali gestite dagli studenti;125785;0
2008;01501;Milano - Università degli studi;3240  ;Altri interventi a favore degli studenti;1701036;0
2008;01501;Milano - Università degli studi;3241  ;Altri interventi a favore degli studenti - di cui contributi finanziari a favore di studenti in situazione di handicap;301399;0
2008;01501;Milano - Università degli studi;3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;0;0
2008;01501;Milano - Università degli studi;3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;0;0
2008;01501;Milano - Università degli studi;3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;1399637;0
2008;01501;Milano - Università degli studi;40    ;ALTRE SPESE PER IL DSU - TOTALE;111887;0
2008;01501;Milano - Università degli studi;41    ;ALTRE SPESE PER IL DSU - Spesa per gestione della mensa;0;0
2008;01501;Milano - Università degli studi;42    ;ALTRE SPESE PER IL DSU - Spesa per gestione degli alloggi;0;0
2008;01501;Milano - Università degli studi;43    ;ALTRE SPESE PER IL DSU - Spesa per trasporto studenti;0;0
2008;01501;Milano - Università degli studi;44    ;ALTRE SPESE PER IL DSU - Spesa per interventi a favore di studenti in situazione di handicap non ripartibile tra studenti;111887;0
2008;01501;Milano - Università degli studi;45    ;ALTRE SPESE PER IL DSU - Altre spese per il DSU non ripartibile tra studenti;0;0
2008;01501;Milano - Università degli studi;51    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare dei prestiti;0;0
2008;01501;Milano - Università degli studi;52    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Fondo di garanzia;0;0
2008;01502;Milano - Politecnico;S300  ;INTERVENTI A FAVORE DEGLI STUDENTI - TOTALE INTERVENTI;25419667;8605274
2008;01502;Milano - Politecnico;S310  ;BORSE DI STUDIO - TOTALE BORSE;20952971;6480281
2008;01502;Milano - Politecnico;3110  ;Dottorato di ricerca;10068983;
2008;01502;Milano - Politecnico;3120  ;Scuole di specializzazione;0;
2008;01502;Milano - Politecnico;3130  ;Scuole di specializzazione mediche a norma UE;0;
2008;01502;Milano - Politecnico;3140  ;Post dottorato;0;
2008;01502;Milano - Politecnico;3150  ;Perfezionamento all'estero;6856;
2008;01502;Milano - Politecnico;3160  ;Altre borse;10877132;6480281
2008;01502;Milano - Politecnico;3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;10877132;6480281
2008;01502;Milano - Politecnico;3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;0;0
2008;01502;Milano - Politecnico;3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;0;0
2008;01502;Milano - Politecnico;3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2008;01502;Milano - Politecnico;3165  ;Altre borse - di cui altre borse;0;0
2008;01502;Milano - Politecnico;S320  ;ALTRI INTERVENTI - TOTALE ALTRI INTERVENTI;4466696;2124993
2008;01502;Milano - Politecnico;3210  ;Attività part-time;514825;12120
2008;01502;Milano - Politecnico;3220  ;Programmi di mobilità e scambi culturali studenti;33722;1181
2008;01502;Milano - Politecnico;3221  ;Programmi di mobilità e scambi culturali studenti - di cui da cofinanziamento MIUR;0;0
2008;01502;Milano - Politecnico;3222  ;Programmi di mobilità e scambi culturali studenti - di cui spesa finanziata dall'Unione Europea o da altre istituzioni;0;0
2008;01502;Milano - Politecnico;3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0;0
2008;01502;Milano - Politecnico;3230  ;Iniziative ed attività culturali gestite dagli studenti;479394;0
2008;01502;Milano - Politecnico;3240  ;Altri interventi a favore degli studenti;3438755;2111692
2008;01502;Milano - Politecnico;3241  ;Altri interventi a favore degli studenti - di cui contributi finanziari a favore di studenti in situazione di handicap;14768;0
2008;01502;Milano - Politecnico;3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;0;0
2008;01502;Milano - Politecnico;3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;0;0
2008;01502;Milano - Politecnico;3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;3423987;2111692
2008;01502;Milano - Politecnico;40    ;ALTRE SPESE PER IL DSU - TOTALE;118034;0
